Episode,Step,d1p,d2p,d3p,A,B,CRI,x,y,Reward,Action
78,197,31.0,5,55.0,76.02230485660371,3.2408465655915375,90.13523039151104,0.2953408849762969,0.30387094224629807,5,"['d1', 'forward']"
78,198,31.0,5,54.0,75.84355366478289,3.236761308278298,89.98088638911817,0.29599929461048613,0.30408387691526934,-5,"['d3', 'backward']"
78,199,30.0,5,54.0,75.05059463203376,3.224475525699754,89.75454765218491,0.2966647053030877,0.30414282763659545,-5,"['d1', 'backward']"
78,200,30.0,5,55.0,75.1972026490074,3.2295816948303044,89.87169507349167,0.2959254167494551,0.3037823240622857,5,"['d3', 'forward']"
78,201,29.0,5,55.0,74.38438629372325,3.2160324855368483,89.6513680347739,0.29661693739968475,0.3038792783351426,-5,"['d1', 'backward']"
78,202,30.0,5,55.0,75.1972026490074,3.2295816948303044,89.87169507349167,0.2959254167494551,0.3037823240622857,5,"['d1', 'forward']"
78,203,31.0,5,55.0,76.02230485660371,3.2408465655915375,90.13523039151104,0.2953408849762969,0.30387094224629807,5,"['d1', 'forward']"
78,204,32.0,5,55.0,76.85747222114279,3.25002205527029,90.44145268352396,0.29486877043789783,0.30415182134099417,5,"['d1', 'forward']"
78,205,33.0,5,55.0,77.70033572262686,3.257304158285714,90.78928205843975,0.2945138371398299,0.3046299071223136,5,"['d1', 'forward']"
78,206,33.0,5,56.0,77.94866965184643,3.2594752432577874,91.04279204440789,0.29409654975410243,0.3048428653345619,5,"['d3', 'forward']"
78,207,33.0,5,57.0,78.20490086554976,3.261581064483343,91.31991333328948,0.29374261879582564,0.3051637546861165,5,"['d3', 'forward']"
78,208,33.0,5,58.0,78.46834759123377,3.2637170852472983,91.61945053127036,0.29345300533586605,0.3055921627904075,5,"['d3', 'forward']"
78,209,33.0,5,59.0,78.73831073878208,3.2659759059156563,91.94002601552984,0.2932284051580716,0.3061270358651669,5,"['d3', 'forward']"
78,210,32.0,5,59.0,77.79355739971496,3.2612146785296967,91.45246120189508,0.2931764709144877,0.3049639527269205,-5,"['d1', 'backward']"
78,211,31.0,5,59.0,76.8505092950444,3.25494241060067,91.00186035776996,0.29326046335841344,0.30401546590058637,-5,"['d1', 'backward']"
78,212,31.0,5,60.0,77.08313436900252,3.2583775808779674,91.27737927734628,0.2928864198541462,0.30430640178429863,5,"['d3', 'forward']"
78,213,32.0,5,60.0,78.04865542289394,3.2641218293244765,91.7613245606414,0.2929080141346796,0.3054285663942457,5,"['d1', 'forward']"
78,214,32.0,5,61.0,78.31088509817498,3.2672520288987292,92.09005444764254,0.2927029378006568,0.30599619005231865,5,"['d3', 'forward']"
78,215,32.0,5,62.0,78.57956759512574,3.270689732174588,92.43704988000346,0.2925615819054103,0.306664971805691,5,"['d3', 'forward']"
78,216,32.0,5,61.0,78.31088509817498,3.2672520288987292,92.09005444764254,0.2927029378006568,0.30599619005231865,-5,"['d3', 'backward']"
78,217,33.0,5,61.0,79.29491355418793,3.2712169363505508,92.637842418825,0.2929757314835394,0.3075088207839473,5,"['d1', 'forward']"
78,218,34.0,5,61.0,80.27328455497126,3.274030861386917,93.2128335856374,0.2933926375994152,0.3092312145254,5,"['d1', 'forward']"
78,219,33.0,5,61.0,79.29491355418793,3.2712169363505508,92.637842418825,0.2929757314835394,0.3075088207839473,-5,"['d1', 'backward']"
78,220,33.0,5,62.0,79.58008397144927,3.2743684652530423,93.01134558649292,0.29294777343733497,0.3083505371909042,5,"['d3', 'forward']"
78,221,33.0,5,63.0,79.86883598878634,3.27798115658138,93.3983689950139,0.2929850757924071,0.30928837531565045,5,"['d3', 'forward']"
78,222,33.0,5,64.0,80.16040915564169,3.2821308714253847,93.79646589994866,0.29308710580670605,0.31031833050252855,5,"['d3', 'forward']"
78,223,33.0,5,65.0,80.45404069006679,3.2868897964198416,94.20309028706035,0.29325311382486197,0.3114359097701533,5,"['d3', 'forward']"
78,224,33.0,5,66.0,80.74895958622187,3.292326210670229,94.61588489522332,0.29348214105320775,0.3126361418272884,5,"['d3', 'forward']"
78,225,33.0,5,65.0,80.45404069006679,3.2868897964198416,94.20309028706035,0.29325311382486197,0.3114359097701533,-5,"['d3', 'backward']"
78,226,33.0,5,66.0,80.74895958622187,3.292326210670229,94.61588489522332,0.29348214105320775,0.3126361418272884,5,"['d3', 'forward']"
78,227,33.0,5,67.0,81.04439395398802,3.298504432434702,95.03303733405482,0.2937730319708541,0.31391363616881046,5,"['d3', 'forward']"
78,228,33.0,5,68.0,81.33957182070759,3.3054846681185492,95.45336938740536,0.2941244450462128,0.31526262181393633,5,"['d3', 'forward']"
78,229,33.0,5,69.0,81.63372195605443,3.313322830757527,95.87608127650903,0.2945348618537449,0.3166769857934556,5,"['d3', 'forward']"
78,230,33.0,5,70.0,81.92608269062127,3.322070571020446,96.30039786100828,0.29500260810163426,0.3181503521908701,5,"['d3', 'forward']"
78,231,33.0,5,70,81.92608269062127,3.322070571020446,96.30039786100828,0.29500260810163426,0.3181503521908701,-15,"['d3', 'forward']"
78,232,33.0,5,70,81.92608269062127,3.322070571020446,96.30039786100828,0.29500260810163426,0.3181503521908701,-15,"['d3', 'forward']"
78,233,33.0,5,69,81.63372195605443,3.313322830757527,95.87608127650903,0.2945348618537449,0.3166769857934556,-5,"['d3', 'backward']"
78,234,33.0,5,70,81.92608269062127,3.322070571020446,96.30039786100828,0.29500260810163426,0.3181503521908701,5,"['d3', 'forward']"
78,235,33.0,5,70,81.92608269062127,3.322070571020446,96.30039786100828,0.29500260810163426,0.3181503521908701,-15,"['d3', 'forward']"
78,236,33.0,5,70,81.92608269062127,3.322070571020446,96.30039786100828,0.29500260810163426,0.3181503521908701,-15,"['d3', 'forward']"
78,237,33.0,5,70,81.92608269062127,3.322070571020446,96.30039786100828,0.29500260810163426,0.3181503521908701,-15,"['d3', 'forward']"
78,238,34.0,5,70,82.94656047485296,3.3253479667470844,96.97692517593138,0.29646102317473383,0.32117974491853846,5,"['d1', 'forward']"
78,239,34.0,5,70,82.94656047485296,3.3253479667470844,96.97692517593138,0.29646102317473383,0.32117974491853846,-15,"['d3', 'forward']"
78,240,34.0,5,70,82.94656047485296,3.3253479667470844,96.97692517593138,0.29646102317473383,0.32117974491853846,-15,"['d3', 'forward']"
78,241,34.0,5,70,82.94656047485296,3.3253479667470844,96.97692517593138,0.29646102317473383,0.32117974491853846,-15,"['d3', 'forward']"
78,242,34.0,5,70,82.94656047485296,3.3253479667470844,96.97692517593138,0.29646102317473383,0.32117974491853846,-15,"['d3', 'forward']"
78,243,34.0,5,70,82.94656047485296,3.3253479667470844,96.97692517593138,0.29646102317473383,0.32117974491853846,-15,"['d3', 'forward']"
78,244,34.0,5,70,82.94656047485296,3.3253479667470844,96.97692517593138,0.29646102317473383,0.32117974491853846,-15,"['d3', 'forward']"
78,245,34.0,5,70,82.94656047485296,3.3253479667470844,96.97692517593138,0.29646102317473383,0.32117974491853846,-15,"['d3', 'forward']"
78,246,34.0,5,70,82.94656047485296,3.3253479667470844,96.97692517593138,0.29646102317473383,0.32117974491853846,-15,"['d3', 'forward']"
78,247,34.0,5,70,82.94656047485296,3.3253479667470844,96.97692517593138,0.29646102317473383,0.32117974491853846,-15,"['d3', 'forward']"
78,248,35.0,5,70,83.93217908274372,3.3282167315345808,97.64815688897029,0.2980618197421602,0.324322999136256,5,"['d1', 'forward']"
78,249,35.0,5,70,83.93217908274372,3.3282167315345808,97.64815688897029,0.2980618197421602,0.324322999136256,-15,"['d3', 'forward']"
78,250,36.0,5,70,84.87787665786448,3.330800748447502,98.30341237917881,0.2997988781634878,0.3275564389799842,5,"['d1', 'forward']"
79,1,33.0,33.0,67.0,28.00964003534631,4.696899836073697,98.19515442720828,0.3099965249082809,0.3351180921934609,5,"['d2', 'backward']"
79,2,33.0,32.0,67.0,29.931625730234845,4.682052209346017,98.1129025274304,0.31047836825213937,0.3354100725198336,5,"['d2', 'backward']"
79,3,33.0,31.0,67.0,31.94664852580492,4.666154073147363,98.02134432800612,0.31092443769450173,0.3356527851022395,5,"['d2', 'backward']"
79,4,33.0,30.0,67.0,34.05298822629237,4.649139008285565,97.92037603931014,0.3113308297383237,0.33584311296166786,5,"['d2', 'backward']"
79,5,33.0,29.0,67.0,36.247715955951534,4.630935543010876,97.80998011932454,0.3116933077320478,0.3359778212144054,5,"['d2', 'backward']"
79,6,33.0,28.0,67.0,38.52656244805312,4.611466031723917,97.69026062519877,0.31200729877121264,0.33605356787989227,5,"['d2', 'backward']"
79,7,33.0,27.0,67.0,40.883766301375864,4.590645441206835,97.5614778359454,0.312267891308921,0.33606691390164906,5,"['d2', 'backward']"
79,8,33.0,26.0,67.0,43.31193449980643,4.568379770026103,97.4240729211836,0.3124698414177778,0.33601433605821335,5,"['d2', 'backward']"
79,9,33.0,25.0,67.0,45.801917182061224,4.544564060779035,97.27867994499012,0.31260758856582305,0.3358922423025688,5,"['d2', 'backward']"
79,10,33.0,24.0,67.0,48.342704127360534,4.519079917576892,97.12612880333833,0.3126752829684603,0.33569698967286454,5,"['d2', 'backward']"
79,11,33.0,23.0,67.0,50.92134544890159,4.491792491818446,96.96744500479387,0.312666826753802,0.33542490562803406,5,"['d2', 'backward']"
79,12,33.0,22.0,67.0,53.52294064393238,4.462546443621695,96.80384702618234,0.3125759305448949,0.3350723089288771,5,"['d2', 'backward']"
79,13,33.0,21.0,67.0,56.1306175055425,4.431161688085911,96.63674624376235,0.3123961879976233,0.334635539910242,5,"['d2', 'backward']"
79,14,33.0,21.0,66.0,57.21799512607348,4.420936709115265,96.71636248221047,0.31299359511336433,0.33515794114569086,5,"['d3', 'backward']"
79,15,33.0,20.0,66.0,59.79779024346168,4.387474961253495,96.51382011127895,0.31267742929774134,0.3345328675705363,5,"['d2', 'backward']"
79,16,33.0,19.0,66.0,62.33471875443944,4.35145790067895,96.3107140797769,0.31225667140443053,0.33381339973682994,5,"['d2', 'backward']"
79,17,34.0,19.0,66.0,63.46744543368305,4.3534922161911345,97.27551622467249,0.31504523836015946,0.3384187498377682,5,"['d1', 'forward']"
79,18,34.0,18.0,66.0,65.95654148136218,4.314723445696341,97.05678545127714,0.3143900336668628,0.337470137480352,5,"['d2', 'backward']"
79,19,34.0,17.0,66.0,68.35233948509352,4.272730860376039,96.84070097678907,0.3136154946099624,0.3364174574547749,5,"['d2', 'backward']"
79,20,34.0,16.0,66.0,70.63019518899902,4.227092383871451,96.62977165807878,0.31271702188807804,0.33525804597073827,5,"['d2', 'backward']"
79,21,34.0,15.0,66.0,72.76529082790442,4.177307697340687,96.42649319650731,0.31169086276348934,0.3339895679871906,5,"['d2', 'backward']"
79,22,34.0,14.0,66.0,74.73316859088655,4.122786156584617,96.23331903149617,0.31053428544501255,0.33261007335246634,5,"['d2', 'backward']"
79,23,34.0,14.0,65.0,75.51600849996144,4.116782212005227,96.06347478086839,0.31065517220863087,0.3322335564090128,5,"['d3', 'backward']"
79,24,34.0,15.0,65.0,73.63187934417064,4.170919506234793,96.28991492253915,0.3118637859114954,0.33372476114897753,-5,"['d2', 'forward']"
79,25,34.0,15.0,64.0,74.51369925819456,4.166078957219977,96.15575137724586,0.3120077191483217,0.3334277301477004,5,"['d3', 'backward']"
79,26,34.0,14.0,64.0,76.31118241828071,4.112291213955866,95.89583198444681,0.3107557361916778,0.331832256054727,5,"['d2', 'backward']"
79,27,34.0,14.0,63.0,77.11699804624078,4.109289276920381,95.73093050218438,0.3108365943890289,0.33140816337104095,5,"['d3', 'backward']"
79,28,34.0,14.0,62.0,77.93162975521986,4.107748571607317,95.56932635790223,0.3108984572797367,0.3309634456104843,5,"['d3', 'backward']"
79,29,34.0,14.0,61.0,78.75309386011597,4.107637421776957,95.41159391101122,0.31094213126792336,0.3305004657768476,5,"['d3', 'backward']"
79,30,34.0,14.0,60.0,79.57926164576755,4.1089201882351,95.25832009775614,0.3109685243803743,0.3300217819746182,5,"['d3', 'backward']"
79,31,34.0,14.0,59.0,80.40785577416045,4.111557159779199,95.11010237214396,0.31097864932183267,0.3295301546958786,5,"['d3', 'backward']"
79,32,34.0,14.0,58.0,81.23645207601584,4.115504358220573,94.96754654780277,0.3109736260310184,0.3290285502952274,5,"['d3', 'backward']"
79,33,34.0,14.0,57.0,82.06248331879807,4.120713278408801,94.83126634357473,0.31095468308072755,0.3285201420486468,5,"['d3', 'backward']"
79,34,34.0,14.0,56.0,82.88324515577918,4.127130569279213,94.70188591200925,0.3109231576570878,0.32800830828804434,5,"['d3', 'backward']"
79,35,34.0,14.0,55.0,83.69590444344578,4.134697663872951,94.58004646762531,0.31088049384004973,0.3274966270757931,5,"['d3', 'backward']"
79,36,34.0,14.0,54.0,84.49751008870354,4.143350368107652,94.46641727282906,0.3108282389013169,0.3269888668683866,5,"['d3', 'backward']"
79,37,34.0,14.0,53.0,85.28500655234343,4.153018419803192,94.3617095702324,0.31076803733932873,0.32648897261954885,5,"['d3', 'backward']"
79,38,34.0,14.0,52.0,86.0552500906828,4.163625031090383,94.26668992464478,0.310701622385957,0.326001046795512,5,"['d3', 'backward']"
79,39,34.0,14.0,51.0,86.8050277631399,4.175086428849619,94.18218784464027,0.3106308047485679,0.3255293248236116,5,"['d3', 'backward']"
79,40,34.0,14.0,50.0,87.53107917014489,4.187311409239053,94.10909287068668,0.31055745839621735,0.32507814457474493,5,"['d3', 'backward']"
79,41,34.0,14.0,49.0,88.23012081414366,4.200200923675824,94.04833924074055,0.31048350326182156,0.32465190959506474,5,"['d3', 'backward']"
79,42,34.0,14.0,48.0,88.89887289800038,4.213647714832378,94.00088049199346,0.3104108848143856,0.3242550459560829,5,"['d3', 'backward']"
79,43,34.0,14.0,47.0,89.53408549923736,4.227535958679592,93.96765932858868,0.3103415508604235,0.3238919543466865,5,"['d3', 'backward']"
79,44,34.0,14.0,48.0,88.89887289800038,4.213647714832378,94.00088049199346,0.3104108848143856,0.3242550459560829,-5,"['d3', 'forward']"
79,45,34.0,14.0,47.0,89.53408549923736,4.227535958679592,93.96765932858868,0.3103415508604235,0.3238919543466865,5,"['d3', 'backward']"
79,46,34.0,14.0,46.0,90.13258069528054,4.241741313979662,93.94957707562783,0.3102774239032874,0.32356694816784776,5,"['d3', 'backward']"
79,47,33.0,14.0,46.0,89.34550317795527,4.230878973204625,93.70892366217825,0.3102007156115866,0.32274997459658267,-5,"['d1', 'backward']"
79,48,33.0,14.0,45.0,89.95488265912903,4.244431940283148,93.75062498771763,0.3102076095080607,0.32262015551928597,5,"['d3', 'backward']"
79,49,32.0,14.0,45.0,89.173447432861,4.229572460985199,93.59350554221255,0.31031510928757355,0.3221509789725124,-5,"['d1', 'backward']"
79,50,32.0,14.0,44.0,89.79492768780423,4.242168071906166,93.69411258707858,0.31037015853166466,0.32219674147990074,5,"['d3', 'backward']"
79,51,31.0,14.0,44.0,89.02448539747708,4.222768663339643,93.61891701103228,0.31063271972043577,0.3220468716736993,-5,"['d1', 'backward']"
79,52,31.0,14.0,43.0,89.65810338845614,4.23410069428161,93.77494324961353,0.31071071318595384,0.32224242594719515,5,"['d3', 'backward']"
79,53,31.0,14.0,42.0,90.24904893490339,4.245057456117783,93.94539244437745,0.3107747497430165,0.32246457271564244,5,"['d3', 'backward']"
79,54,32.0,14.0,42.0,90.91095254761883,4.266646650169441,93.94306892116695,0.3104633634288667,0.32239312509993323,5,"['d1', 'forward']"
79,55,32.0,13.0,42.0,90.50516144580523,4.1925446951260765,93.18420130670562,0.31096575629210155,0.32150170127602073,-5,"['d2', 'backward']"
79,56,31.0,13.0,42.0,89.89762523882177,4.170719831383691,93.20353064025912,0.311423215162623,0.32173492563052924,-5,"['d1', 'backward']"
79,57,31.0,12.0,42.0,89.15209183665353,4.086545152299414,92.5332433664508,0.31179595499497276,0.32091243145812304,-5,"['d2', 'backward']"
79,58,31.0,12.0,43.0,88.66246528249863,4.079753930587789,92.38563540203037,0.31140380501676723,0.32045266609481177,-5,"['d3', 'forward']"
79,59,30.0,12.0,43.0,88.02482153824704,4.054985767487835,92.42159992367344,0.312053994730667,0.3208857950063211,-5,"['d1', 'backward']"
79,60,30.0,12.0,44.0,87.45505187153225,4.048818680898528,92.25675409253775,0.31163846951116553,0.32037042616296774,-5,"['d3', 'forward']"
79,61,30.0,11.0,44.0,86.51253528146961,3.958298649359106,91.69801893321139,0.3115658527856998,0.31938561826370954,-5,"['d2', 'backward']"
79,62,30.0,12.0,44.0,87.45505187153225,4.048818680898528,92.25675409253775,0.31163846951116553,0.32037042616296774,5,"['d2', 'forward']"
79,63,30.0,11.0,44.0,86.51253528146961,3.958298649359106,91.69801893321139,0.3115658527856998,0.31938561826370954,-5,"['d2', 'backward']"
79,64,30.0,10.0,44.0,85.21512975536825,3.8559763642649774,91.21364640146386,0.3112334348877409,0.3183184919100383,-5,"['d2', 'backward']"
79,65,31.0,10.0,44.0,85.80282067760518,3.8797886058787,91.18119425242728,0.31038554871006435,0.3177122547796958,5,"['d1', 'forward']"
79,66,31.0,10.0,45.0,85.42102408636589,3.8765409653896787,91.08685623101913,0.30973969771485615,0.31713579452170915,-5,"['d3', 'forward']"
79,67,31.0,10.0,46.0,85.03022539686397,3.8726772647148158,91.01192749504594,0.3091055763336218,0.3166087449377228,-5,"['d3', 'forward']"
79,68,31.0,9.0,46.0,83.530777504753,3.7626713381032526,90.60181611245774,0.30822494505393366,0.31516845246584807,-5,"['d2', 'backward']"
79,69,31.0,8.0,46.0,81.73590804327743,3.6388619182036948,90.26324682591253,0.3071454204368206,0.31367375167842176,-5,"['d2', 'backward']"
79,70,31.0,8.0,47.0,81.52951297846035,3.639550769053575,90.21946249969236,0.3063443349581925,0.3130334008547569,-5,"['d3', 'forward']"
79,71,31.0,7.0,47.0,79.56441613286937,3.5039700867403063,89.95281314115311,0.30500912348559217,0.3114108378264617,-5,"['d2', 'backward']"
79,72,30.0,7.0,47.0,78.95952287850407,3.4836113063655896,89.93367537886856,0.30598711310212257,0.312084460568994,-5,"['d1', 'backward']"
79,73,30.0,7.0,48.0,78.81140283965932,3.487742861689433,89.88110055633209,0.30509281109090947,0.3113262754214515,-5,"['d3', 'forward']"
79,74,30.0,7.0,49.0,78.67190866831719,3.4911102000574337,89.84949372294389,0.3042224699084666,0.3106262126325032,-5,"['d3', 'forward']"
79,75,30.0,7.0,50.0,78.54113868638476,3.49381581852099,89.83945416422587,0.3033786823721441,0.30998771024294575,-5,"['d3', 'forward']"
79,76,30.0,7.0,51.0,78.4191686036117,3.495962855616738,89.85145180245642,0.30256387323020495,0.3094139080819603,-5,"['d3', 'forward']"
79,77,30.0,6.0,51.0,76.66933349078897,3.3569576193231287,89.67642325737333,0.3009146880999055,0.3075993549175444,-5,"['d2', 'backward']"
79,78,30.0,6.0,52.0,76.66746098790674,3.361102230421045,89.71568437409276,0.3000851633023552,0.30703953133822454,-5,"['d3', 'forward']"
79,79,30.0,6.0,53.0,76.67726054347739,3.3647252804858976,89.77862325320329,0.29929325248316296,0.30655558528907473,5,"['d3', 'forward']"
79,80,30.0,6.0,54.0,76.69852718094468,3.367926550762175,89.86544363797263,0.2985412655723711,0.30615053560995587,5,"['d3', 'forward']"
79,81,30.0,6.0,55.0,76.73103580253076,3.370804873636837,89.97619413318125,0.2978313229336935,0.30582701553693253,5,"['d3', 'forward']"
79,82,30.0,6.0,56.0,76.77454219515133,3.373457658661902,90.11076722621421,0.29716534918070153,0.30558725138144865,5,"['d3', 'forward']"
79,83,30.0,6.0,57.0,76.82878402237955,3.3759805106051974,90.26890025318461,0.29654506891590376,0.3054330453040106,5,"['d3', 'forward']"
79,84,31.0,6.0,57.0,77.75886355395234,3.3853642324817397,90.63176690232743,0.2962105036620379,0.3059779509527845,5,"['d1', 'forward']"
79,85,31.0,6.0,58.0,77.85112834094679,3.387107929692069,90.85015332403168,0.2957340141109118,0.306076695630027,5,"['d3', 'forward']"
79,86,31.0,6.0,59.0,77.9517222758376,3.3889823006202042,91.09028649394328,0.29530965944220233,0.30626652454523406,5,"['d3', 'forward']"
79,87,31.0,6.0,60.0,78.0602829012,3.391075709854709,91.3511858563132,0.2949381950113231,0.3065470302456217,5,"['d3', 'forward']"
79,88,31.0,6.0,61.0,78.1764366914938,3.3934734964313216,91.63173199647265,0.29462016680056763,0.30691732759564194,5,"['d3', 'forward']"
79,89,31.0,6.0,62.0,78.29980005584079,3.396257846072392,91.93066849623564,0.2943559176988683,0.30737606502790576,5,"['d3', 'forward']"
79,90,31.0,6.0,63.0,78.42998031264845,3.399507674490604,92.24660001286682,0.29414559475036467,0.30792143934234506,5,"['d3', 'forward']"
79,91,31.0,6.0,64.0,78.56657600495723,3.4032984975291893,92.57798438852251,0.2939891577579645,0.3085512106471749,5,"['d3', 'forward']"
79,92,31.0,6.0,65.0,78.70918032222121,3.4077023911481157,92.92313006903613,0.29388638529583727,0.30926273491494594,5,"['d3', 'forward']"
79,93,31.0,7.0,65.0,78.7716647768032,3.5274901563954226,92.92035440210374,0.29573321094034066,0.3111571814330684,5,"['d2', 'forward']"
79,94,31.0,6.0,65.0,78.70918032222121,3.4077023911481157,92.92313006903613,0.29388638529583727,0.30926273491494594,-5,"['d2', 'backward']"
79,95,31.0,6.0,66.0,78.85737828653565,3.412787774118865,93.28018619206321,0.29383688796107993,0.31005297007070026,5,"['d3', 'forward']"
79,96,31.0,6.0,67.0,79.0107500710806,3.418619351326334,93.64718072404256,0.29384011456171877,0.3109185122717482,5,"['d3', 'forward']"
79,97,31.0,6.0,68.0,79.16887124992995,3.425257964903229,94.02212277211785,0.29389536232682695,0.31185562020336344,5,"['d3', 'forward']"
79,98,31.0,6.0,69.0,79.33131288967562,3.432760412404439,94.40318713399135,0.2940017856946717,0.3128602387094553,5,"['d3', 'forward']"
79,99,31.0,6.0,70.0,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,5,"['d3', 'forward']"
79,100,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,-15,"['d3', 'forward']"
79,101,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,-15,"['d3', 'forward']"
79,102,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,-15,"['d3', 'forward']"
79,103,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,-15,"['d3', 'forward']"
79,104,31.0,6.0,69,79.33131288967562,3.432760412404439,94.40318713399135,0.2940017856946717,0.3128602387094553,-5,"['d3', 'backward']"
79,105,31.0,6.0,68,79.16887124992995,3.425257964903229,94.02212277211785,0.29389536232682695,0.31185562020336344,-5,"['d3', 'backward']"
79,106,31.0,6.0,69,79.33131288967562,3.432760412404439,94.40318713399135,0.2940017856946717,0.3128602387094553,5,"['d3', 'forward']"
79,107,31.0,6.0,68,79.16887124992995,3.425257964903229,94.02212277211785,0.29389536232682695,0.31185562020336344,-5,"['d3', 'backward']"
79,108,31.0,6.0,69,79.33131288967562,3.432760412404439,94.40318713399135,0.2940017856946717,0.3128602387094553,5,"['d3', 'forward']"
79,109,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,5,"['d3', 'forward']"
79,110,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,-15,"['d3', 'forward']"
79,111,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,-15,"['d3', 'forward']"
79,112,31.0,6.0,69,79.33131288967562,3.432760412404439,94.40318713399135,0.2940017856946717,0.3128602387094553,-5,"['d3', 'backward']"
79,113,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,5,"['d3', 'forward']"
79,114,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,-15,"['d3', 'forward']"
79,115,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,-15,"['d3', 'forward']"
79,116,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,-15,"['d3', 'forward']"
79,117,31.0,6.0,69,79.33131288967562,3.432760412404439,94.40318713399135,0.2940017856946717,0.3128602387094553,-5,"['d3', 'backward']"
79,118,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,5,"['d3', 'forward']"
79,119,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,-15,"['d3', 'forward']"
79,120,31.0,6.0,70,79.49764608902917,3.4411794664230717,94.7889092044459,0.29415840858143766,0.3139280516168955,-15,"['d3', 'forward']"
79,121,30.0,6.0,70,78.36420510179946,3.4357604355121087,94.0879999486065,0.29306418818915064,0.3112310478341894,-5,"['d1', 'backward']"
79,122,30.0,6.0,70,78.36420510179946,3.4357604355121087,94.0879999486065,0.29306418818915064,0.3112310478341894,-15,"['d3', 'forward']"
79,123,30.0,6.0,70,78.36420510179946,3.4357604355121087,94.0879999486065,0.29306418818915064,0.3112310478341894,-15,"['d3', 'forward']"
79,124,30.0,7.0,70,77.74760987536438,3.555108009784993,93.92043515617642,0.2944853084778302,0.31239043045669584,-5,"['d2', 'forward']"
79,125,30.0,7.0,69,77.70998611046673,3.5465810006673366,93.57338954919237,0.2945280717915445,0.3116102016420454,-5,"['d3', 'backward']"
79,126,30.0,7.0,70,77.74760987536438,3.555108009784993,93.92043515617642,0.2944853084778302,0.31239043045669584,5,"['d3', 'forward']"
79,127,30.0,7.0,70,77.74760987536438,3.555108009784993,93.92043515617642,0.2944853084778302,0.31239043045669584,-15,"['d3', 'forward']"
79,128,30.0,7.0,70,77.74760987536438,3.555108009784993,93.92043515617642,0.2944853084778302,0.31239043045669584,-15,"['d3', 'forward']"
79,129,30.0,7.0,69,77.70998611046673,3.5465810006673366,93.57338954919237,0.2945280717915445,0.3116102016420454,-5,"['d3', 'backward']"
79,130,30.0,7.0,68,77.6796994499101,3.539023534553369,93.23366258130211,0.294612590262288,0.31088762516210056,-5,"['d3', 'backward']"
79,131,30.0,7.0,67,77.65692033523862,3.5323852463430714,92.9028109783317,0.2947395025110192,0.31022583901528994,-5,"['d3', 'backward']"
79,132,30.0,7.0,68,77.6796994499101,3.539023534553369,93.23366258130211,0.294612590262288,0.31088762516210056,5,"['d3', 'forward']"
79,133,30.0,7.0,69,77.70998611046673,3.5465810006673366,93.57338954919237,0.2945280717915445,0.3116102016420454,5,"['d3', 'forward']"
79,134,30.0,7.0,68,77.6796994499101,3.539023534553369,93.23366258130211,0.294612590262288,0.31088762516210056,-5,"['d3', 'backward']"
79,135,30.0,7.0,67,77.65692033523862,3.5323852463430714,92.9028109783317,0.2947395025110192,0.31022583901528994,-5,"['d3', 'backward']"
79,136,30.0,7.0,68,77.6796994499101,3.539023534553369,93.23366258130211,0.294612590262288,0.31088762516210056,5,"['d3', 'forward']"
79,137,30.0,7.0,69,77.70998611046673,3.5465810006673366,93.57338954919237,0.2945280717915445,0.3116102016420454,5,"['d3', 'forward']"
79,138,30.0,7.0,68,77.6796994499101,3.539023534553369,93.23366258130211,0.294612590262288,0.31088762516210056,-5,"['d3', 'backward']"
79,139,30.0,7.0,69,77.70998611046673,3.5465810006673366,93.57338954919237,0.2945280717915445,0.3116102016420454,5,"['d3', 'forward']"
79,140,30.0,7.0,68,77.6796994499101,3.539023534553369,93.23366258130211,0.294612590262288,0.31088762516210056,-5,"['d3', 'backward']"
79,141,30.0,7.0,69,77.70998611046673,3.5465810006673366,93.57338954919237,0.2945280717915445,0.3116102016420454,5,"['d3', 'forward']"
